source,period_d,duration_h,depth_ppm,snr,planet_radius_re,stellar_teff_k,stellar_logg,stellar_radius_rs,label,is_candidate,raw_disposition
K2,4.098506,,,,12.3,5567.0,4.48,0.92,1.0,0,CONFIRMED
K2,4.09803132,,,,,5198.0,4.33019,1.06395,1.0,0,CONFIRMED
K2,4.09847409321,,,,14.83669218,5198.0,4.33,1.06395,1.0,0,CONFIRMED
K2,3.38631713618,,,,,5780.0,4.438,,1.0,0,CONFIRMED
K2,3.38628,,,,9.916,6100.0,3.94,1.24,1.0,0,CONFIRMED
K2,1.25784887,,,,,5280.0,4.6,0.78,1.0,0,CONFIRMED
K2,1.2578542,,,,34.0,5465.0,4.523,0.9,1.0,0,CONFIRMED
K2,1.25785,,,,11.88154,5280.0,4.6,0.78,1.0,0,CONFIRMED
K2,1.2578493,,,,7.0,5251.0,,0.81,1.0,0,CONFIRMED
K2,1.2578332,,,,,5340.0,4.37794,1.02904,1.0,0,CONFIRMED
K2,1.25785,,,,,5412.0,4.44,0.986,1.0,0,CONFIRMED
K2,1.25784906,,,,46.0,5340.0,4.45,1.138,1.0,0,CONFIRMED
K2,1.25781300511,,,,12.57069193,5340.0,4.37794,1.02904,1.0,0,CONFIRMED
K2,921.2,,,,,5959.0,,1.22,1.0,0,CONFIRMED
K2,3.1443189,,,,0.95,3300.0,5.094,0.196,1.0,0,CONFIRMED
K2,1.133,,,,1.33,3436.0,4.891,0.379,1.0,0,CONFIRMED
K2,5.26,,,,1.83,3436.0,4.891,0.379,1.0,0,CONFIRMED
K2,6.22,,,,2.93,3387.0,4.885,0.379,1.0,0,CONFIRMED
K2,7.01,,,,1.66,3851.0,4.701,0.552,1.0,0,CONFIRMED
K2,26.68,,,,2.79,5440.0,4.512,0.898,1.0,0,CONFIRMED
K2,8.99196,,,,5.038,5274.0,4.49,0.855,1.0,0,CONFIRMED
K2,17.97586029496,,,,4.78034841,5274.0,4.53357,0.851795,1.0,0,CONFIRMED
K2,8.991828,,,,4.96,,,0.845,1.0,0,CONFIRMED
K2,8.99002105,,,,,5274.0,4.53357,0.851795,1.0,0,CONFIRMED
K2,8.99213,,,,5.13,5275.0,4.49,0.845,1.0,0,CONFIRMED
K2,8.992018,,,,4.92,,,0.757,1.0,0,CONFIRMED
K2,8.992,,,,5.299,5271.0,4.49,0.86,1.0,0,CONFIRMED
K2,8.9919156,,,,4.79,4686.0,,0.72,1.0,0,CONFIRMED
K2,8.99213,,,,5.62,5428.0,4.449,0.92,1.0,0,CONFIRMED
K2,8.99218,,,,5.38,5315.0,4.43,0.87,1.0,0,CONFIRMED
K2,8.99218,,,,5.38,5315.0,4.43,0.87,1.0,0,CONFIRMED
K2,8.991942,,,,5.17103245,5415.0,4.73,0.839164,1.0,0,CONFIRMED
K2,20.660987,,,,2.88,4686.0,,0.72,1.0,0,CONFIRMED
K2,20.661623,,,,3.11517954,5415.0,4.73,0.839164,1.0,0,CONFIRMED
K2,20.65614,,,,3.48,5315.0,4.43,0.87,1.0,0,CONFIRMED
K2,20.66178,,,,2.73,,,0.757,1.0,0,CONFIRMED
K2,20.66093,,,,3.134,5271.0,4.49,0.86,1.0,0,CONFIRMED
K2,20.6602,,,,3.01,5275.0,4.49,0.845,1.0,0,CONFIRMED
K2,20.66093,,,,3.01,5274.0,4.49,0.855,1.0,0,CONFIRMED
K2,20.6602,,,,3.32,5428.0,4.449,0.92,1.0,0,CONFIRMED
K2,20.65614,,,,3.48,5315.0,4.43,0.87,1.0,0,CONFIRMED
K2,20.66186,,,,2.74,,,0.845,1.0,0,CONFIRMED
K2,31.7154,,,,3.77,5428.0,4.449,0.92,1.0,0,CONFIRMED
K2,31.7236,,,,3.14,,,0.757,1.0,0,CONFIRMED
K2,31.7169,,,,3.33,5274.0,4.49,0.855,1.0,0,CONFIRMED
K2,31.7142,,,,3.27,,,0.845,1.0,0,CONFIRMED
K2,31.71701,,,,3.484,5271.0,4.49,0.86,1.0,0,CONFIRMED
K2,31.7154,,,,3.43,5275.0,4.49,0.845,1.0,0,CONFIRMED
K2,31.71922,,,,3.75,5315.0,4.43,0.87,1.0,0,CONFIRMED
K2,31.715061,,,,3.41411198,5415.0,4.73,0.839164,1.0,0,CONFIRMED
K2,31.715868,,,,3.13,4686.0,,0.72,1.0,0,CONFIRMED
K2,31.71922,,,,3.75,5315.0,4.43,0.87,1.0,0,CONFIRMED
K2,4.34882,,,,1.01,,,0.845,1.0,0,CONFIRMED
K2,4.3491,,,,2.2,,,0.757,1.0,0,CONFIRMED
K2,4.34934,,,,1.212,5271.0,4.49,0.86,1.0,0,CONFIRMED
K2,1.995,,,,2.62,3157.0,4.55,0.3,1.0,0,CONFIRMED
K2,2.29799150846,,,,2.32710652,3650.0,4.66,0.590525,1.0,0,CONFIRMED
K2,2.298,,,,1.95,3855.0,4.683,0.583,1.0,0,CONFIRMED
K2,2.2979749,,,,2.05124347,3750.0,4.65,0.595,1.0,0,CONFIRMED
K2,8.205,,,,1.92,4141.0,4.677,0.602,1.0,0,CONFIRMED
K2,24.93,,,,2.1,3710.0,4.63,0.549,1.0,0,CONFIRMED
K2,3.262,,,,2.43,3752.0,4.743,0.505,1.0,0,CONFIRMED
K2,6.93,,,,2.2,3287.0,4.84,0.298,1.0,0,CONFIRMED
K2,1.256,,,,2.28,3924.0,4.462,0.688,1.0,0,CONFIRMED
K2,12.45636917022,,,,8.7723254,5278.0,4.54274,0.843307,1.0,0,CONFIRMED
K2,12.4551225,,,,8.675766,5282.0,4.566,0.822,1.0,0,CONFIRMED
K2,5.42526,,,,3.17,,,0.529,1.0,0,CONFIRMED
K2,5.424865,,,,5.04,3540.0,,1.05,1.0,0,CONFIRMED
K2,5.4224,,,,,3318.0,4.06317,0.909623,1.0,0,CONFIRMED
K2,5.42513,,,,5.76,3410.0,3.84,1.1,1.0,0,CONFIRMED
K2,5.4252061,,,,0.868,2890.0,,0.16,1.0,0,CONFIRMED
K2,13.773,,,,,6266.98,4.19069,1.46908,1.0,0,CONFIRMED
K2,13.773,,,,2.17,,,1.469,1.0,0,CONFIRMED
K2,13.774798,,,,2.77,6232.0,4.18,1.5,1.0,0,CONFIRMED
K2,13.7748361,,,,2.67656,6266.98,4.19069,1.47,1.0,0,CONFIRMED
K2,13.772626,,,,2.2,,,1.25,1.0,0,CONFIRMED
K2,13.773826,,,,3.29495202,6114.0,4.01,1.682578,1.0,0,CONFIRMED
K2,9.398977,,,,1.79,5994.0,4.43,1.06,1.0,0,CONFIRMED
K2,22.99592,,,,2.5,6010.0,4.426,1.043,1.0,0,CONFIRMED
K2,22.996591,,,,2.72,5994.0,4.43,1.06,1.0,0,CONFIRMED
K2,17.70632,,,,2.2,3315.0,4.97,0.28,1.0,0,CONFIRMED
K2,17.703,,,,,3266.0,4.9373,0.289676,1.0,0,CONFIRMED
K2,17.7037,,,,1.76,,,0.205,1.0,0,CONFIRMED
K2,14.75650149447,,,,5.7395617,5790.7,4.3,1.20174,1.0,0,CONFIRMED
K2,14.759859,,,,,6070.0,4.318,1.186,1.0,0,CONFIRMED
K2,14.759287,,,,6.18,5880.0,4.29,1.22,1.0,0,CONFIRMED
K2,14.759595,,,,5.3,6070.0,4.318,1.186,1.0,0,CONFIRMED
K2,5.1138428,,,,,6890.0,4.274,1.409,1.0,0,CONFIRMED
K2,5.11383503556,,,,5.67086336,6315.7,4.17,1.50876,1.0,0,CONFIRMED
K2,5.113823,,,,5.0,6890.0,4.274,1.409,1.0,0,CONFIRMED
K2,5.113981,,,,5.65,6502.0,4.22,1.49,1.0,0,CONFIRMED
K2,12.282343,,,,2.52633631,5985.0,4.14,1.410373,1.0,0,CONFIRMED
K2,12.2812,,,,2.47,,,1.323,1.0,0,CONFIRMED
K2,12.283211,,,,2.21,6222.0,4.28,1.33,1.0,0,CONFIRMED
K2,12.281,,,,,6272.0,4.27365,1.33471,1.0,0,CONFIRMED
K2,21.191788,,,,1.3172461,5277.0,4.54,0.782112,1.0,0,CONFIRMED
K2,21.199,,,,,5296.77,4.59319,0.797924,1.0,0,CONFIRMED
K2,21.1976,,,,1.33,,,0.7747,1.0,0,CONFIRMED
K2,21.194733,,,,1.22,5424.0,4.56,0.8,1.0,0,CONFIRMED
K2,16.271,,,,,5940.0,4.27169,1.25863,1.0,0,CONFIRMED
K2,16.2713,,,,2.77,,,1.27,1.0,0,CONFIRMED
K2,16.273563,,,,2.62,5869.0,4.17,1.32,1.0,0,CONFIRMED
K2,16.27284,,,,2.10886389,5656.0,4.23,1.064948,1.0,0,CONFIRMED
K2,3.850614,,,,1.03,4558.0,4.65,0.63,1.0,0,CONFIRMED
K2,3.85064,,,,1.073,,,0.51,1.0,0,CONFIRMED
K2,3.85,,,,,4504.0,4.69363,0.626953,1.0,0,CONFIRMED
K2,19.507428,,,,1.92,4857.0,4.59,0.72,1.0,0,CONFIRMED
K2,19.508,,,,2.11,,,0.576,1.0,0,CONFIRMED
K2,2.995633,,,,13.96,6071.0,4.18,1.44,1.0,0,CONFIRMED
K2,2.995629,,,,15.434793,6149.0,4.2,1.58,1.0,0,CONFIRMED
K2,2.9956372,,,,13.7,,,1.4,1.0,0,CONFIRMED
K2,2.9956348,,,,13.75,6168.0,4.2,1.42,1.0,0,CONFIRMED
K2,2.99561,,,,11.99363,6132.0,4.17,1.22,1.0,0,CONFIRMED
K2,2.996,,,,,6135.47,4.20966,1.4022,1.0,0,CONFIRMED
K2,2.995633,,,,13.1,,,1.38,1.0,0,CONFIRMED
K2,2.99563536,,,,,6087.0,4.106,1.66,1.0,0,CONFIRMED
K2,2.995646,,,,13.96620332,5990.0,4.11,1.454974,1.0,0,CONFIRMED
K2,2.995607,,,,15.13215,6132.0,4.173,1.526,1.0,0,CONFIRMED
K2,2.995653,,,,13.8,6380.0,4.239,1.398,1.0,0,CONFIRMED
K2,2.995654,,,,16.14096,6087.0,4.106,1.66,1.0,0,CONFIRMED
K2,2.99529334,,,,,6135.47,4.20966,1.4022,1.0,0,CONFIRMED
K2,2.9956366,,,,13.1937,6135.5,4.21,1.4,1.0,0,CONFIRMED
K2,29.729,,,,,5464.0,4.32739,1.11294,1.0,0,CONFIRMED
K2,29.740451,,,,3.36,5532.0,4.3,1.13,1.0,0,CONFIRMED
K2,29.7361,,,,3.52,,,1.144,1.0,0,CONFIRMED
K2,36.556251,,,,2.96787013,5759.0,4.31,1.035241,1.0,0,CONFIRMED
K2,36.552551,,,,3.21,5817.0,4.3,1.16,1.0,0,CONFIRMED
K2,36.5563,,,,3.18,,,1.1,1.0,0,CONFIRMED
K2,11.561514,,,,2.4,6140.0,4.255,1.406,1.0,0,CONFIRMED
K2,11.561052,,,,2.03,5920.0,4.36,1.09,1.0,0,CONFIRMED
K2,2.787174,,,,1.65,3804.0,4.8,0.46,1.0,0,CONFIRMED
K2,2.78711,,,,2.0,,,0.507,1.0,0,CONFIRMED
K2,7.676984,,,,2.3,3790.0,4.79,0.465,1.0,0,CONFIRMED
K2,7.676972,,,,2.02,3804.0,4.8,0.46,1.0,0,CONFIRMED
K2,7.67689,,,,2.44,,,0.507,1.0,0,CONFIRMED
K2,3.35585,,,,1.59,4374.0,4.76,0.49,1.0,0,CONFIRMED
K2,3.3557219,,,,1.9149,3807.0,4.68,0.56,1.0,0,CONFIRMED
K2,3.355854,,,,1.6,3860.0,4.72,0.551,1.0,0,CONFIRMED
K2,10.36627,,,,1.82,,,0.4,1.0,0,CONFIRMED
K2,10.367437,,,,2.11,3779.0,4.74,0.52,1.0,0,CONFIRMED
K2,10.366,,,,,3675.0,4.7031,0.539401,1.0,0,CONFIRMED
K2,26.197022,,,,2.36213049,4789.0,4.71,0.692258,1.0,0,CONFIRMED
K2,26.19445485478,,,,2.99459349,4678.0,4.60838,0.709927,1.0,0,CONFIRMED
K2,26.198,,,,,4678.0,4.60838,0.709927,1.0,0,CONFIRMED
K2,26.201446,,,,2.26,4801.0,4.6,0.7,1.0,0,CONFIRMED
K2,26.1956,,,,2.08,,,0.656,1.0,0,CONFIRMED
K2,7.187,,,,,4391.0,4.69431,0.617099,1.0,0,CONFIRMED
K2,7.187257,,,,2.41,4599.0,4.65,0.63,1.0,0,CONFIRMED
K2,7.18662,,,,2.58,,,0.584,1.0,0,CONFIRMED
K2,4.688625,,,,3.8,5220.0,4.545,0.828,1.0,0,CONFIRMED
K2,4.6886342,,,,3.36071,4954.0,4.47,0.87,1.0,0,CONFIRMED
K2,4.688418,,,,3.26,5077.0,4.5,0.85,1.0,0,CONFIRMED
K2,12.550896,,,,2.6,5220.0,4.545,0.828,1.0,0,CONFIRMED
K2,12.550171,,,,2.67,5077.0,4.5,0.85,1.0,0,CONFIRMED
K2,9.0333,,,,2.75,,,0.825,1.0,0,CONFIRMED
K2,9.032178,,,,1.38,4385.0,4.78,0.49,1.0,0,CONFIRMED
K2,9.029,,,,,5274.0,4.60139,0.786068,1.0,0,CONFIRMED
K2,2.399964,,,,1.32,4402.71,,0.619575,1.0,0,CONFIRMED
K2,2.39901,,,,1.27,,,0.603,1.0,0,CONFIRMED
K2,2.3996463,,,,1.52,4326.0,,0.67,1.0,0,CONFIRMED
K2,2.39984,,,,1.4,4680.0,4.56,0.72,1.0,0,CONFIRMED
K2,2.39991,,,,1.08,4426.0,4.697,0.601,1.0,0,CONFIRMED
K2,5.60906,,,,1.69,4426.0,4.697,0.601,1.0,0,CONFIRMED
K2,5.60912,,,,2.09,4680.0,4.56,0.72,1.0,0,CONFIRMED
K2,5.6084,,,,2.2,4523.0,,0.69,1.0,0,CONFIRMED
K2,5.60967748,,,,,4323.44,4.4874,0.779092,1.0,0,CONFIRMED
K2,5.6089465,,,,2.17,4326.0,,0.67,1.0,0,CONFIRMED
K2,5.608352,,,,1.93,4402.71,,0.619575,1.0,0,CONFIRMED
K2,5.60871,,,,1.9,,,0.603,1.0,0,CONFIRMED
K2,4.163873,,,,1.54,5789.0,4.39,1.04,1.0,0,CONFIRMED
K2,19.991944,,,,2.74,5789.0,4.39,1.04,1.0,0,CONFIRMED
K2,19.9901,,,,2.81,,,1.006,1.0,0,CONFIRMED
K2,19.991,,,,,5799.0,4.47496,0.977396,1.0,0,CONFIRMED
K2,7.80651068,,,,,5739.0,4.41706,1.03974,1.0,0,CONFIRMED
K2,7.806,,,,,5739.0,4.41706,1.03974,1.0,0,CONFIRMED
K2,7.806164,,,,2.54,5769.0,4.4,1.05,1.0,0,CONFIRMED
K2,7.80692,,,,3.03,,,1.103,1.0,0,CONFIRMED
K2,3.665912,,,,1.37,5791.0,4.47,0.95,1.0,0,CONFIRMED
K2,8.236486,,,,2.0,5930.0,4.497,0.923,1.0,0,CONFIRMED
K2,8.234885,,,,1.92,5791.0,4.47,0.95,1.0,0,CONFIRMED
K2,14.869943,,,,4.4,5930.0,4.497,0.923,1.0,0,CONFIRMED
K2,14.871387,,,,2.23,5791.0,4.47,0.95,1.0,0,CONFIRMED
K2,3.793306,,,,1.56,3669.0,4.86,0.41,1.0,0,CONFIRMED
K2,3.794,,,,,3510.0,4.80673,0.421881,1.0,0,CONFIRMED
K2,5.7385647,,,,2.25,5790.0,4.49,0.92,1.0,0,CONFIRMED
K2,21.0267366,,,,2.29,5568.0,4.52,0.86,1.0,0,CONFIRMED
K2,16.3488637,,,,3.72,5794.0,4.43,1.0,1.0,0,CONFIRMED
K2,11.2510285,,,,2.68,5650.0,4.49,0.91,1.0,0,CONFIRMED
K2,1.422602,,,,1.407,,,0.729,1.0,0,CONFIRMED
K2,1.422614,,,,1.43,4916.0,,0.718,1.0,0,CONFIRMED
K2,1.422619,,,,1.46748911,4944.0,4.7,0.745987,1.0,0,CONFIRMED
K2,1.422614,,,,1.43,4916.0,4.621,0.718,1.0,0,CONFIRMED
K2,1.4226108,,,,1.55,4886.0,,0.74,1.0,0,CONFIRMED
K2,1.42266,,,,1.32,4924.0,4.65,0.74,1.0,0,CONFIRMED
K2,1.422586,,,,1.291,4836.0,4.55,0.717,1.0,0,CONFIRMED
K2,1.422647,,,,1.45,4953.0,4.598,0.75,1.0,0,CONFIRMED
K2,5.340786,,,,2.41,4836.0,4.55,0.717,1.0,0,CONFIRMED
K2,5.3410507,,,,3.12,4953.0,4.598,0.726,1.0,0,CONFIRMED
K2,5.34107237,,,,,4772.39,4.56911,0.75412,1.0,0,CONFIRMED
K2,5.3408934,,,,2.82,4886.0,,0.74,1.0,0,CONFIRMED
K2,5.34059,,,,2.8,4924.0,4.65,0.74,1.0,0,CONFIRMED
K2,5.340888,,,,3.2,4916.0,4.621,0.718,1.0,0,CONFIRMED
K2,5.340883,,,,3.58036658,4944.0,4.7,0.745987,1.0,0,CONFIRMED
K2,5.34072,,,,2.65,4953.0,4.598,0.75,1.0,0,CONFIRMED
K2,5.340888,,,,3.2,4916.0,,0.718,1.0,0,CONFIRMED
K2,9.79692,,,,,5679.0,4.435,0.98,1.0,0,CONFIRMED
K2,23.446873,,,,2.89705396,5869.0,4.53,0.986872,1.0,0,CONFIRMED
K2,23.446501,,,,2.71,5484.0,,0.87,1.0,0,CONFIRMED
K2,23.448172,,,,2.906,5561.0,4.313,1.051,1.0,0,CONFIRMED
K2,23.4302,,,,,5568.0,4.38144,1.05771,1.0,0,CONFIRMED
K2,23.44701,,,,3.24,,,1.115,1.0,0,CONFIRMED
K2,15.937039,,,,2.359,5601.0,4.406,0.94,1.0,0,CONFIRMED
K2,15.93709,,,,1.87,,,0.731,1.0,0,CONFIRMED
K2,15.937378,,,,1.84,4574.0,,0.7,1.0,0,CONFIRMED
K2,20.645099,,,,2.413,4348.0,4.726,0.625,1.0,0,CONFIRMED
K2,20.646,,,,2.38,,,0.58,1.0,0,CONFIRMED
K2,20.643928,,,,2.54,4396.0,,0.68,1.0,0,CONFIRMED
K2,5.02629,,,,1.322,,,0.577,1.0,0,CONFIRMED
K2,5.025598,,,,1.332,4663.0,4.667,0.663,1.0,0,CONFIRMED
K2,5.025831,,,,1.72,4679.0,,0.72,1.0,0,CONFIRMED
K2,9.65869,,,,1.38,,,0.577,1.0,0,CONFIRMED
K2,9.660186,,,,1.361,4663.0,4.667,0.663,1.0,0,CONFIRMED
K2,20.201085,,,,1.948,4663.0,4.667,0.663,1.0,0,CONFIRMED
K2,20.2009,,,,1.89,,,0.577,1.0,0,CONFIRMED
K2,5.761612,,,,1.313,5682.0,4.418,0.881,1.0,0,CONFIRMED
K2,5.76218,,,,1.217,,,0.868,1.0,0,CONFIRMED
K2,5.761359,,,,1.37311054,5744.0,4.57,0.901705,1.0,0,CONFIRMED
K2,5.7619248,,,,1.37,5350.0,,0.83,1.0,0,CONFIRMED
K2,4.44117,,,,1.61,5413.0,4.52,0.85,1.0,0,CONFIRMED
K2,4.4434,,,,1.39,5352.0,4.53,0.809,1.0,0,CONFIRMED
K2,4.44118,,,,1.66,5512.0,4.512,0.87,1.0,0,CONFIRMED
K2,4.4436649,,,,1.5,4740.0,,0.72,1.0,0,CONFIRMED
K2,4.443774,,,,1.52572113,5382.0,4.66,0.818403,1.0,0,CONFIRMED
K2,4.4436,,,,1.57,,,0.792,1.0,0,CONFIRMED
K2,6.42959,,,,2.64,,,0.792,1.0,0,CONFIRMED
K2,6.429582,,,,2.59811964,5382.0,4.66,0.818403,1.0,0,CONFIRMED
K2,6.42966,,,,2.41,5352.0,4.53,0.809,1.0,0,CONFIRMED
K2,6.43032491,,,,,4927.0,4.47902,0.858018,1.0,0,CONFIRMED
K2,6.42904,,,,2.75,5413.0,4.52,0.85,1.0,0,CONFIRMED
K2,6.4295023,,,,2.5,4740.0,,0.72,1.0,0,CONFIRMED
K2,6.42973,,,,2.65,5512.0,4.512,0.87,1.0,0,CONFIRMED
K2,14.090907,,,,2.33,4740.0,,0.72,1.0,0,CONFIRMED
K2,14.09292,,,,2.58,,,0.792,1.0,0,CONFIRMED
K2,14.0919,,,,2.59,5512.0,4.512,0.87,1.0,0,CONFIRMED
K2,14.09229,,,,2.31,5352.0,4.53,0.809,1.0,0,CONFIRMED
K2,14.090996,,,,2.41175864,5382.0,4.66,0.818403,1.0,0,CONFIRMED
K2,14.09189,,,,2.73,5413.0,4.52,0.85,1.0,0,CONFIRMED
K2,2.1408063,,,,2.59639,5372.0,4.40929,1.0,1.0,0,CONFIRMED
K2,2.14084,,,,3.207,5377.0,4.454,0.971,1.0,0,CONFIRMED
K2,2.14084,,,,3.207,5377.0,4.454,0.971,1.0,0,CONFIRMED
K2,3.115,,,,,4952.0,4.60227,0.74956,1.0,0,CONFIRMED
K2,3.114905,,,,13.024,4925.0,4.683,0.736,1.0,0,CONFIRMED
K2,3.114878,,,,12.5,,,0.77,1.0,0,CONFIRMED
K2,3.1149085,,,,12.03,,,0.718,1.0,0,CONFIRMED
K2,3.11489307594,,,,12.11200864,4973.0,4.438,0.74956,1.0,0,CONFIRMED
K2,3.11491262,,,,,4952.0,4.60227,0.74956,1.0,0,CONFIRMED
K2,9.844017,,,,3.0,,,0.91,1.0,0,CONFIRMED
K2,9.844,,,,,5500.23,4.4581,0.957455,1.0,0,CONFIRMED
K2,9.844077,,,,2.945,5479.0,4.437,0.922,1.0,0,CONFIRMED
K2,9.84413,,,,3.23,,,0.9395,1.0,0,CONFIRMED
K2,11.0213,,,,2.25,,,1.507,1.0,0,CONFIRMED
K2,11.02066,,,,2.061,6138.0,4.156,1.486,1.0,0,CONFIRMED
K2,4.521953,,,,1.593,5789.0,4.386,0.907,1.0,0,CONFIRMED
K2,4.521953,,,,1.593,5789.0,4.386,0.907,1.0,0,CONFIRMED
K2,16.43445,,,,2.213,5789.0,4.386,0.907,1.0,0,CONFIRMED
K2,16.43445,,,,2.213,5789.0,4.386,0.907,1.0,0,CONFIRMED
K2,14.453895,,,,2.243,5822.0,4.107,1.543,1.0,0,CONFIRMED
K2,14.443,,,,,5826.08,4.0792,1.54893,1.0,0,CONFIRMED
K2,14.4584,,,,2.84,,,1.551,1.0,0,CONFIRMED
K2,14.460563,,,,1.75532562,5838.0,4.32,1.065474,1.0,0,CONFIRMED
K2,5.776475,,,,1.736,5937.0,4.275,1.149,1.0,0,CONFIRMED
K2,5.776475,,,,1.736,5937.0,4.275,1.149,1.0,0,CONFIRMED
K2,12.832235,,,,1.693,4200.0,4.673,0.691,1.0,0,CONFIRMED
K2,12.83306,,,,1.82,,,0.649,1.0,0,CONFIRMED
K2,12.83724862,,,,,4314.0,4.57904,0.697984,1.0,0,CONFIRMED
K2,2.060438,,,,2.88,4823.0,4.674,0.732,1.0,0,CONFIRMED
K2,2.060368,,,,3.16,,,0.727,1.0,0,CONFIRMED
K2,2.06,,,,,4854.0,4.60144,0.736421,1.0,0,CONFIRMED
K2,8.7783,,,,2.27,,,0.69,1.0,0,CONFIRMED
K2,8.777247,,,,2.181,4603.0,4.615,0.751,1.0,0,CONFIRMED
K2,4.01593,,,,1.90553,5757.0,4.35,1.38,1.0,0,CONFIRMED
K2,4.01628,,,,1.64,5758.0,4.364,1.12,1.0,0,CONFIRMED
K2,4.01593,,,,1.655,5705.0,,1.141,1.0,0,CONFIRMED
K2,4.01593,,,,1.54,5731.0,4.38,1.06,1.0,0,CONFIRMED
K2,4.01663,,,,1.96,,,1.241,1.0,0,CONFIRMED
K2,4.01593,,,,1.55,5757.0,4.35,1.1,1.0,0,CONFIRMED
K2,4.01668,,,,1.55,5679.0,4.32,0.924,1.0,0,CONFIRMED
K2,10.56098,,,,2.41,5758.0,4.364,1.12,1.0,0,CONFIRMED
K2,10.56131,,,,2.83,,,1.241,1.0,0,CONFIRMED
K2,10.56103,,,,2.49,5705.0,,1.141,1.0,0,CONFIRMED
K2,10.56104,,,,2.18,5679.0,4.32,0.924,1.0,0,CONFIRMED
K2,10.56103,,,,2.42,5757.0,4.35,1.1,1.0,0,CONFIRMED
K2,10.56103,,,,2.29,5731.0,4.38,1.06,1.0,0,CONFIRMED
K2,9.401312,,,,2.729,5911.0,4.194,1.32,1.0,0,CONFIRMED
K2,9.40172,,,,1.96,,,1.13,1.0,0,CONFIRMED
K2,7.939256,,,,1.08322371,4661.0,4.66,0.645652,1.0,0,CONFIRMED
K2,7.9388,,,,0.94,,,0.616,1.0,0,CONFIRMED
K2,7.9389334,,,,1.075,4473.0,4.653,0.675,1.0,0,CONFIRMED
K2,16.034656,,,,2.0,4473.0,4.653,0.675,1.0,0,CONFIRMED
K2,16.035054,,,,2.05816745,4661.0,4.66,0.645652,1.0,0,CONFIRMED
K2,16.0343,,,,2.05,,,0.616,1.0,0,CONFIRMED
K2,16.0382,,,,,4710.0,,0.62,1.0,0,CONFIRMED
K2,16.038474,,,,2.0,,,0.7,1.0,0,CONFIRMED
K2,26.804998,,,,1.53157981,4661.0,4.66,0.645652,1.0,0,CONFIRMED
K2,26.803023,,,,1.689,4473.0,4.653,0.675,1.0,0,CONFIRMED
K2,26.8054,,,,1.48,,,0.616,1.0,0,CONFIRMED
K2,21.700156,,,,2.072,5452.0,4.585,0.811,1.0,0,CONFIRMED
K2,21.697619,,,,2.77059123,5570.0,4.61,0.88176,1.0,0,CONFIRMED
K2,21.7,,,,2.38,,,0.811,1.0,0,CONFIRMED
K2,1.865979,,,,1.85861238,5231.0,4.68,0.825125,1.0,0,CONFIRMED
K2,1.866025,,,,1.75,,,0.878,1.0,0,CONFIRMED
K2,1.865962,,,,1.564,5129.0,4.655,0.804,1.0,0,CONFIRMED
K2,2.231527,,,,1.076,3623.0,4.874,0.348,1.0,0,CONFIRMED
K2,4.194766,,,,1.191,3623.0,4.874,0.348,1.0,0,CONFIRMED
K2,4.19525,,,,1.05,,,0.257,1.0,0,CONFIRMED
K2,6.6791,,,,1.1,,,0.257,1.0,0,CONFIRMED
K2,6.679582,,,,1.392,3623.0,4.874,0.348,1.0,0,CONFIRMED
K2,9.71601,,,,1.14,,,0.257,1.0,0,CONFIRMED
K2,9.715043,,,,1.345,3623.0,4.874,0.348,1.0,0,CONFIRMED
K2,13.6274,,,,,3860.0,,0.257,1.0,0,CONFIRMED
K2,13.62757,,,,1.78,,,0.257,1.0,0,CONFIRMED
K2,13.62749,,,,2.222,3623.0,4.874,0.348,1.0,0,CONFIRMED
K2,2.380867,,,,1.539,4844.0,4.64,0.761,1.0,0,CONFIRMED
K2,2.38098,,,,1.72,,,0.734,1.0,0,CONFIRMED
K2,7.47331,,,,2.74,,,1.012,1.0,0,CONFIRMED
K2,7.473223,,,,2.32,5749.0,4.424,0.97,1.0,0,CONFIRMED
K2,7.47372,,,,,5592.0,,1.01,1.0,0,CONFIRMED
K2,28.735998,,,,4.0,,,0.35,1.0,0,CONFIRMED
K2,28.7342,,,,8.22,,,0.664,1.0,0,CONFIRMED
K2,28.735327,,,,7.322,3572.0,4.66,0.585,1.0,0,CONFIRMED
K2,6.3392677,,,,3.91968,5289.0,4.46,0.93,1.0,0,CONFIRMED
K2,6.339069,,,,3.66,5367.0,4.456,0.897,1.0,0,CONFIRMED
K2,6.33932,,,,3.9,5310.0,4.42,0.91,1.0,0,CONFIRMED
K2,6.339069,,,,3.66,5367.0,4.456,0.897,1.0,0,CONFIRMED
K2,8.58289,,,,2.33,5773.0,4.31,1.094,1.0,0,CONFIRMED
K2,8.583566,,,,2.118,5782.0,4.273,1.084,1.0,0,CONFIRMED
K2,8.584043,,,,2.184,5782.0,4.273,1.084,1.0,0,CONFIRMED
K2,20.851337,,,,2.04,5782.0,4.273,1.084,1.0,0,CONFIRMED
K2,20.851337,,,,2.04,5782.0,4.273,1.084,1.0,0,CONFIRMED
K2,4.60547,,,,6.4,4915.0,3.58,3.08,1.0,0,CONFIRMED
K2,4.6028,,,,,4911.0,,3.12057,1.0,0,CONFIRMED
K2,4.60543,,,,8.2,4881.0,3.44,3.88,1.0,0,CONFIRMED
K2,4.60497,,,,7.09,4993.0,3.682,2.59,1.0,0,CONFIRMED
